nodes_reporting_id,id,parent_node_id,unique_id,name,active,folder_id,node_type_id,archive_number,metadata,created_at,updated_at,csv_errors,heartbeat,application_id,device_location,device_location_note,vendor_device_id,vendor_id,order_status,functionName,functionVersion,iccid,model
1024,27285,27285,39-30-32-35-57-37-90-06,Leak - 9006,True,37392,189,0,"{""bin"":""R01"",""model"":""proto""}",2018-03-15 14:46:15,2018-12-14 21:16:41,,,,,,,,,,,,proto
1025,27286,27286,39-30-32-35-6a-37-7c-06,Leak 8,True,13143,189,0,{},2018-03-15 14:46:15,2018-03-15 14:46:15,,,,,,,,,,,,
1026,27287,27287,39-30-32-35-6b-37-91-06,Leak - 9106,True,37392,189,0,"{""bin"":""R01"",""model"":""proto""}",2018-03-15 14:46:15,2018-12-14 21:16:56,,,,,,,,,,,,proto
1027,27288,27288,39-30-32-35-76-37-7c-06,Leak 13,True,13143,189,0,{},2018-03-15 14:46:15,2018-03-15 14:46:15,,,,,,,,,,,,
1028,27289,27289,39-30-32-35-70-37-83-06,Leak 7,True,13143,189,0,{},2018-03-15 14:46:15,2018-03-15 14:46:15,,,,,,,,,,,,
1029,27290,27290,39-30-32-35-6d-37-92-06,Leak - 9206,True,37392,189,0,"{""bin"":""R01"",""model"":""proto""}",2018-03-15 14:46:15,2018-12-14 21:17:06,,,,,,,,,,,,proto
1030,27291,27291,39-30-32-35-60-37-5f-05,Leak - 5F05,True,37392,189,0,"{""bin"":""R01"",""model"":""proto""}",2018-03-15 14:46:15,2018-12-14 21:17:14,,,,,,,,,,,,proto
1031,27292,27292,39-30-32-35-67-37-7e-06,Leak - 7E06,True,37392,189,0,"{""bin"":""R01"",""model"":""proto""}",2018-03-15 14:46:15,2018-12-14 21:17:44,,,,,,,,,,,,proto
1032,27293,27293,39-30-32-35-62-37-7a-06,Motion 12,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1033,27294,27294,39-30-32-35-73-37-78-06,Walk-In Fridge,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 16:25:48,,,,,,,,,,,,
1034,27295,27295,39-30-32-35-74-37-8a-06,Freezer Validation Test Sensor 3,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:40:40,,,,,,,,,,,,
1035,27296,27296,39-30-32-35-5d-37-88-06,Action Reach-In,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:36:11,,,,,,,,,,,,
1036,27297,27297,39-30-32-35-70-37-81-06,Motion 5,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1037,27298,27298,39-30-32-35-54-37-7a-06,Motion 10,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1038,27299,27299,39-30-32-35-69-37-7b-06,Comfort Reach-In,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:38:14,,,,,,,,,,,,
1039,27300,27300,39-30-32-35-73-37-79-06,Freeze Loss Ambient Validation Test Sensor 3,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:39:20,,,,,,,,,,,,
1040,27301,27301,39-30-32-35-4f-37-88-06,Grill Reach-In,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:34:42,,,,,,,,,,,,
1041,27302,27302,39-30-32-35-78-37-8a-06,Motion 3,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1042,27303,27303,39-30-32-35-4d-37-89-06,Freeze Loss Ambient Validation Test Sensor 1,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:39:34,,,,,,,,,,,,
1043,27304,27304,39-30-32-35-79-37-78-06,Fridge Validation Test Sensor 3,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:41:22,,,,,,,,,,,,
1044,27305,27305,39-30-32-35-4f-37-80-06,Back Kitchen Reach-In,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:39:53,,,,,,,,,,,,
1045,27307,27307,39-30-32-35-64-37-7b-06,Motion 34,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1046,27308,27308,39-30-32-35-69-37-78-06,Motion 18,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1047,27309,27309,32-38-31-39-78-36-88-07,Motion 17,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1048,27310,27310,39-30-32-35-5e-37-7c-06,Motion 19,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1049,27311,27311,39-30-32-35-74-37-80-06,Motion 9,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1050,27312,27312,39-30-32-35-4c-37-7c-06,Fridge Validation Test Sensor 1,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:41:31,,,,,,,,,,,,
1051,27313,27313,39-30-32-35-6b-37-78-06,Freezer Validation Test Sensor 1,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 17:41:21,,,,,,,,,,,,
1052,27314,27314,39-30-32-35-76-37-7a-06,Motion 15,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1053,27315,27315,39-30-32-35-71-37-8b-06,Freeze Loss Ambient Validation Test Sensor 2,True,20712,191,0,{},2018-03-15 14:50:38,2018-05-24 15:39:49,,,,,,,,,,,,
1054,27317,27317,39-30-32-35-48-37-7f-06,Motion 11,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1055,27318,27318,39-30-32-35-71-37-80-06,Motion 4,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1056,27321,27321,39-30-32-35-77-37-7a-06,**Inactive** Parfait Reach-In,False,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 16:27:52,,,,,,,,,,,,
1057,27322,27322,39-30-32-35-71-37-82-06,Walk-In Freezer,True,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:36:39,,,,,,,,,,,,
1058,27323,27323,39-30-32-35-6b-37-7b-06,Motion 20,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1059,27324,27324,39-30-32-35-6a-37-7e-06,Motion 26,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1060,27325,27325,39-30-32-35-69-37-6b-05,Motion 33,True,13143,191,0,{},2018-03-15 14:50:38,2018-03-15 14:50:38,,,,,,,,,,,,
1061,27326,27326,39-30-32-35-72-37-7b-06,**Inactive** Drink Reach-In,False,36853,191,0,{},2018-03-15 14:50:38,2018-12-28 17:39:13,,,,,,,,,,,,
1062,27327,27327,39-30-32-35-51-37-7e-06,Freeze Loss Pipe Validation Test Sensor 1,True,20712,190,0,{},2018-03-15 15:03:13,2018-05-24 15:40:01,,,,,,,,,,,,
1063,27328,27328,39-30-32-35-5e-37-77-06,Probe 4,True,13143,190,0,{},2018-03-15 15:03:13,2018-03-15 15:03:13,,,,,,,,,,,,
1064,27329,27329,39-30-32-35-58-37-7b-06,Probe 1,True,13143,190,0,{},2018-03-15 15:03:13,2018-03-15 15:03:13,,,,,,,,,,,,
1065,27334,27334,39-30-32-35-7d-37-7b-06,Freeze Loss Pipe Validation Test Sensor 2,True,20712,190,0,{},2018-03-15 15:03:13,2018-05-24 15:40:12,,,,,,,,,,,,
1066,27826,27826,39-30-32-35-56-37-62-05,Leak 15,True,13143,189,0,{},2018-03-15 19:42:01,2018-03-15 19:42:01,,,,,,,,,,,,
1067,28152,28152,6081f9fffe000b1b,Helium CO2 #1,True,5031,261,0,{},2018-03-20 16:44:02,2018-11-02 21:11:26,,,,,,,,,,,,
1068,28219,28219,6081f9fffe000aa4,Helium CO2 #2,True,5031,261,0,{},2018-03-20 18:51:45,2018-11-02 21:11:26,,,,,,,,,,,,
1069,28255,28255,6081f9fffe000a75,Helium CO2 #3,True,5031,261,0,{},2018-03-20 19:35:25,2018-11-02 21:11:27,,,,,,,,,,,,
1070,28256,28256,6081f9fffe000e1e,Helium CO2 #4,True,5031,261,0,{},2018-03-20 19:39:35,2018-11-02 21:11:27,,,,,,,,,,,,
1071,28257,28257,6081f9fffe000c28,Helium CO2 #5,True,5031,261,0,{},2018-03-20 19:43:21,2018-11-02 21:11:28,,,,,,,,,,,,
1072,28258,28258,6081f9fffe000d5a,Helium CO2 #6,True,5031,261,0,{},2018-03-20 19:46:14,2018-11-02 21:11:28,,,,,,,,,,,,
1073,28259,28259,6081f9fffe00085d,Helium CO2 #7,True,5031,261,0,{},2018-03-20 19:48:40,2018-11-02 21:11:28,,,,,,,,,,,,
1074,28260,28260,6081f9fffe000d1f,Helium CO2 #8,True,5031,261,0,{},2018-03-20 19:51:56,2018-11-02 21:11:29,,,,,,,,,,,,
1075,28261,28261,6081f9fffe000dcc,Helium CO2 #9,True,5031,261,0,{},2018-03-20 19:54:37,2018-11-02 21:11:29,,,,,,,,,,,,
1076,28262,28262,6081f9fffe000dba,Helium CO2 #10,True,5031,261,0,{},2018-03-20 19:58:26,2018-11-02 21:11:30,,,,,,,,,,,,
1077,28263,28263,6081f9fffe000a9d,Helium CO2 #11,True,5031,261,0,{},2018-03-20 20:04:20,2018-11-02 21:11:30,,,,,,,,,,,,
1078,28264,28264,6081f9fffe000da4,Helium CO2 #12,True,5031,261,0,{},2018-03-20 20:09:11,2018-11-02 21:11:31,,,,,,,,,,,,
1079,28265,28265,6081f9fffe000c25,Helium CO2 #13,True,5031,261,0,{},2018-03-20 20:13:59,2018-11-02 21:11:31,,,,,,,,,,,,
1080,54384,54384,mnt-104391,Gateway in the A/P office for the 11th floor Coke Machine - 104391,True,4899,187,0,"{""Heartbeat"":""5"",""application_id"":""0"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""104391"",""vendor_id"":""2""}",2018-04-09 16:07:23,2018-04-09 16:07:23,,5,0,,,104391,2,,,,,
1081,54385,54385,mnt-127058,Open / Closed - 127058,True,4899,184,0,"{""Heartbeat"":""15"",""application_id"":""9"",""device_location"":""Stairwell"",""device_location_note"":"""",""vendor_device_id"":""127058"",""vendor_id"":""2""}",2018-04-09 16:07:26,2018-04-09 16:07:26,,15,9,Stairwell,,127058,2,,,,,
1082,54386,54386,mnt-131714,Vibration Meter - 131714,True,4899,193,0,"{""Heartbeat"":""120"",""application_id"":""95"",""device_location"":""Other"",""device_location_note"":"""",""vendor_device_id"":""131714"",""vendor_id"":""2""}",2018-04-09 16:07:26,2018-04-09 16:07:26,,120,95,Other,,131714,2,,,,,
1083,54387,54387,mnt-141015,Humidity - 141015,True,4899,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""Office"",""device_location_note"":""Stored locally"",""vendor_device_id"":""141015"",""vendor_id"":""2""}",2018-04-09 16:07:26,2018-04-09 16:07:26,,15,43,Office,Stored locally,141015,2,,,,,
1084,54388,54388,mnt-171402,Bao&#39;s Office Temperature - 171402,True,4899,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":""Other"",""device_location_note"":"".."",""vendor_device_id"":""171402"",""vendor_id"":""2""}",2018-04-09 16:07:26,2018-04-09 16:07:26,,15,2,Other,..,171402,2,,,,,
1085,54389,54389,mnt-331067,Water Sensor - 331067,True,4899,188,0,"{""Heartbeat"":""120"",""application_id"":""4"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""331067"",""vendor_id"":""2""}",2018-04-09 16:07:27,2018-04-09 16:07:27,,120,4,,,331067,2,,,,,
1086,54390,54390,mnt-331133,Water Sensor - 331133,True,4899,188,0,"{""Heartbeat"":""120"",""application_id"":""4"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""331133"",""vendor_id"":""2""}",2018-04-09 16:07:27,2018-04-09 16:07:27,,120,4,,,331133,2,,,,,
1087,54391,54391,mnt-333293,Water Sensor - 333293,True,4899,188,0,"{""Heartbeat"":""120"",""application_id"":""4"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""333293"",""vendor_id"":""2""}",2018-04-09 16:07:27,2018-04-09 16:07:27,,120,4,,,333293,2,,,,,
1088,54392,54392,mnt-333295,Water Sensor - 333295,True,4899,188,0,"{""Heartbeat"":""120"",""application_id"":""4"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""333295"",""vendor_id"":""2""}",2018-04-09 16:07:27,2018-04-09 16:07:27,,120,4,,,333295,2,,,,,
1089,54393,54393,mnt-55007,Temp -11th flr coke machine,True,4899,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":""Sanctuary"",""device_location_note"":""Main sanctuary"",""vendor_device_id"":""55007"",""vendor_id"":""2""}",2018-04-09 16:07:28,2018-04-09 16:07:28,,15,2,Sanctuary,Main sanctuary,55007,2,,,,,
1090,54394,54394,mnt-906735,Gateway - 906735,True,4899,187,0,"{""Heartbeat"":""15"",""application_id"":""0"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""906735"",""vendor_id"":""2""}",2018-04-09 16:07:28,2018-04-09 16:07:28,,15,0,,,906735,2,,,,,
1091,54395,54395,mnt-96907,Water - Bao's Office,True,4899,188,0,"{""Heartbeat"":""15"",""application_id"":""4"",""device_location"":""Basement"",""device_location_note"":""Utility room near Sump Pump"",""vendor_device_id"":""96907"",""vendor_id"":""2""}",2018-04-09 16:07:28,2018-04-09 16:07:28,,15,4,Basement,Utility room near Sump Pump,96907,2,,,,,
1092,54396,54396,mnt-363233,Walk-In Freezer - WFT,True,5126,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""363233"",""vendor_id"":""2""}",2018-04-09 16:10:16,2018-11-02 21:11:32,,15,2,,,363233,2,,,,,
1093,54399,54399,mnt-169712,CO Gas - East Parlor - 169712,True,19378,238,0,"{""Heartbeat"":""15"",""application_id"":""34"",""device_location"":""East Parlor, Behind Curtain on Pillar"",""device_location_note"":"""",""vendor_device_id"":""169712"",""vendor_id"":""2""}",2018-04-09 16:11:01,2018-04-09 16:11:01,,15,34,"East Parlor, Behind Curtain on Pillar",,169712,2,,,,,
1094,54400,54400,mnt-169720,CO Gas - Boiler Room - 169720,True,19378,238,0,"{""Heartbeat"":""15"",""application_id"":""34"",""device_location"":""Boiler Room, Near Door"",""device_location_note"":"""",""vendor_device_id"":""169720"",""vendor_id"":""2""}",2018-04-09 16:11:02,2018-04-09 16:11:02,,15,34,"Boiler Room, Near Door",,169720,2,,,,,
1095,54401,54401,mnt-170348,CO Gas - Kitchen - 170348,True,19378,238,0,"{""Heartbeat"":""15"",""application_id"":""34"",""device_location"":""Kitchen, Near Range on Column"",""device_location_note"":"""",""vendor_device_id"":""170348"",""vendor_id"":""2""}",2018-04-09 16:11:02,2018-04-09 16:11:02,,15,34,"Kitchen, Near Range on Column",,170348,2,,,,,
1096,54402,54402,mnt-170368,CO Gas - West Parlor - 170368,True,19378,238,0,"{""Heartbeat"":""15"",""application_id"":""34"",""device_location"":""West Parlor, Behind TV"",""device_location_note"":"""",""vendor_device_id"":""170368"",""vendor_id"":""2""}",2018-04-09 16:11:02,2018-04-09 16:11:02,,15,34,"West Parlor, Behind TV",,170368,2,,,,,
1097,54403,54403,mnt-190945,Room Temperature Stairwell to Inn Club- 190945,True,19378,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":""Stairwell to Inn Club"",""device_location_note"":"""",""vendor_device_id"":""190945"",""vendor_id"":""2""}",2018-04-09 16:11:02,2018-04-09 16:11:02,,15,2,Stairwell to Inn Club,,190945,2,,,,,
1098,54404,54404,mnt-191429,Water Electrical Room- 191429,True,19378,188,0,"{""Heartbeat"":""15"",""application_id"":""4"",""device_location"":""Electrical Room, On Side of Switch"",""device_location_note"":"""",""vendor_device_id"":""191429"",""vendor_id"":""2""}",2018-04-09 16:11:02,2018-04-09 16:11:02,,15,4,"Electrical Room, On Side of Switch",,191429,2,,,,,
1099,54405,54405,mnt-195844,Humidity Aerobics Room- 195844,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""Aerobics Room, Behind TV"",""device_location_note"":"""",""vendor_device_id"":""195844"",""vendor_id"":""2""}",2018-04-09 16:11:03,2018-04-09 16:11:03,,15,43,"Aerobics Room, Behind TV",,195844,2,,,,,
1100,54406,54406,mnt-195845,Humidity Electrical Room- 195845,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""Electrical Room, Not Installed"",""device_location_note"":"""",""vendor_device_id"":""195845"",""vendor_id"":""2""}",2018-04-09 16:11:03,2018-04-09 16:11:03,,15,43,"Electrical Room, Not Installed",,195845,2,,,,,
1101,54407,54407,mnt-195846,Humidity Outside Fitness Office- 195846,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""Outside Fitness Center, Behind Exit Sign"",""device_location_note"":"""",""vendor_device_id"":""195846"",""vendor_id"":""2""}",2018-04-09 16:11:03,2018-04-09 16:11:03,,15,43,"Outside Fitness Center, Behind Exit Sign",,195846,2,,,,,
1102,54408,54408,mnt-195847,Humidity Lobby - 195847,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""Lobby, Behind End Table"",""device_location_note"":"""",""vendor_device_id"":""195847"",""vendor_id"":""2""}",2018-04-09 16:11:03,2018-04-09 16:11:03,,15,43,"Lobby, Behind End Table",,195847,2,,,,,
1103,54409,54409,mnt-195850,Water - Boiler Room 195850,True,19378,188,0,"{""Heartbeat"":""15"",""application_id"":""4"",""device_location"":""Boiler Room, Between Hot Water Tanks"",""device_location_note"":"""",""vendor_device_id"":""195850"",""vendor_id"":""2""}",2018-04-09 16:11:04,2018-04-09 16:11:04,,15,4,"Boiler Room, Between Hot Water Tanks",,195850,2,,,,,
1104,54410,54410,mnt-195857,Water Women&#39;s Locker Room- 195857,True,19378,188,0,"{""Heartbeat"":""15"",""application_id"":""4"",""device_location"":""Women's Locker Room"",""device_location_note"":"""",""vendor_device_id"":""195857"",""vendor_id"":""2""}",2018-04-09 16:11:04,2018-04-09 16:11:04,,15,4,Women's Locker Room,,195857,2,,,,,
1105,54411,54411,mnt-195858,Water - Men&#39;s Locker Room - 195858,True,19378,188,0,"{""Heartbeat"":""15"",""application_id"":""4"",""device_location"":""Men's Locker Room"",""device_location_note"":"""",""vendor_device_id"":""195858"",""vendor_id"":""2""}",2018-04-09 16:11:04,2018-04-09 16:11:04,,15,4,Men's Locker Room,,195858,2,,,,,
1106,54412,54412,mnt-195860,Temperature - 195860,True,19378,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""195860"",""vendor_id"":""2""}",2018-04-09 16:11:04,2018-04-09 16:11:04,,15,2,,,195860,2,,,,,
1107,54413,54413,mnt-196029,CGW2 Verizon - Office Under Desk - 196029,True,19378,187,0,"{""Heartbeat"":""15"",""application_id"":""0"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""196029"",""vendor_id"":""2""}",2018-04-09 16:11:05,2018-04-09 16:11:05,,15,0,,,196029,2,,,,,
1108,54414,54414,mnt-196030,CGW2 Verizon - Kitchen on Column - 196030,True,19378,187,0,"{""Heartbeat"":""15"",""application_id"":""0"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""196030"",""vendor_id"":""2""}",2018-04-09 16:11:05,2018-04-09 16:11:05,,15,0,,,196030,2,,,,,
1109,54415,54415,mnt-196031,Humidity East Parlor - 196031,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""East Parlor, Behind Curtain on Pillar"",""device_location_note"":"""",""vendor_device_id"":""196031"",""vendor_id"":""2""}",2018-04-09 16:11:05,2018-04-09 16:11:05,,15,43,"East Parlor, Behind Curtain on Pillar",,196031,2,,,,,
1110,54416,54416,mnt-196729,Humidity West Parlor- 196729,True,19378,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""West Parlor, Behind Curtain on Pillar"",""device_location_note"":"""",""vendor_device_id"":""196729"",""vendor_id"":""2""}",2018-04-09 16:11:05,2018-04-09 16:11:05,,15,43,"West Parlor, Behind Curtain on Pillar",,196729,2,,,,,
1111,54417,54417,mnt-198464,Temperature -Freezer 198464,True,19378,177,0,"{""Heartbeat"":""15"",""application_id"":""2"",""device_location"":""Walk-In Freezer"",""device_location_note"":"""",""vendor_device_id"":""198464"",""vendor_id"":""2""}",2018-04-09 16:11:06,2018-04-09 16:11:06,,15,2,Walk-In Freezer,,198464,2,,,,,
1112,54418,54418,mnt-199741,Humidity Walk In Refrigerator - 199741,True,19378,183,0,"{""Heartbeat"":""120"",""application_id"":""43"",""device_location"":""Walk-in refrigerator"",""device_location_note"":"""",""vendor_device_id"":""199741"",""vendor_id"":""2""}",2018-04-09 16:11:06,2018-04-09 16:11:06,,120,43,Walk-in refrigerator,,199741,2,,,,,
1113,54419,54419,mnt-196833,Humidity - Sterilization Area - 196833,True,19382,183,0,"{""Heartbeat"":""15"",""application_id"":""43"",""device_location"":""On the right side of the shelves"",""device_location_note"":"""",""vendor_device_id"":""196833"",""vendor_id"":""2""}",2018-04-09 16:11:06,2018-04-09 16:11:06,,15,43,On the right side of the shelves,,196833,2,,,,,
1114,54420,54420,mnt-197597,Gateway - Utility Room Next to White PVC Pipe,True,19382,187,0,"{""Heartbeat"":""15"",""application_id"":""0"",""device_location"":"""",""device_location_note"":"""",""vendor_device_id"":""197597"",""vendor_id"":""2""}",2018-04-09 16:11:06,2018-04-09 16:11:06,,15,0,,,197597,2,,,,,
